time	syntax_penn_tok2	syntax_penn_lem2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
16	0.2182178902359924	0.0	0.0	0.0	0.31374160796094985	A>B	phoneDialog624-phoneDialog603-condA
0	0.0	0.0	0.0	0.0	0.2161976682727189	A>B	phoneDialog402-phoneDialog1078-condA
1	0.0	0.0	0.0	0.0	0.3303678008942885	B>A	phoneDialog402-phoneDialog1078-condA
2	0.17677669529663687	0.15811388300841897	0.0	0.0	0.4807753548205036	A>B	phoneDialog402-phoneDialog1078-condA
3	0.28867513459481287	0.3249668418098407	0.0	0.0	0.3491901862686564	B>A	phoneDialog402-phoneDialog1078-condA
4	0.24845199749997662	0.2876779808912305	0.0	0.0	0.5414700141395209	A>B	phoneDialog402-phoneDialog1078-condA
5	0.12909944487358055	0.19364916731037085	0.0	0.0	0.5156967499426327	B>A	phoneDialog402-phoneDialog1078-condA
6	0.0	0.09128709291752767	0.0	0.0	0.5595788076767636	A>B	phoneDialog402-phoneDialog1078-condA
7	0.3150184775872267	0.32163376045133846	0.0	0.0	0.4676296581818864	B>A	phoneDialog402-phoneDialog1078-condA
8	0.24712082528608617	0.23488808780588138	0.08980265101338744	0.08980265101338744		A>B	phoneDialog402-phoneDialog1078-condA
9	0.3312945782245396	0.2357022603955158	0.11624763874381928	0.11624763874381928		B>A	phoneDialog402-phoneDialog1078-condA
10	0.0	0.0	0.0	0.0		A>B	phoneDialog402-phoneDialog1078-condA
11	0.0	0.0	0.0	0.0		B>A	phoneDialog402-phoneDialog1078-condA
12	0.0	0.0	0.0	0.0	0.41628760371857365	A>B	phoneDialog402-phoneDialog1078-condA
13	0.1797866299901979	0.24849460996877468	0.0	0.0	0.5750339956251533	B>A	phoneDialog402-phoneDialog1078-condA
14	0.30771088758470055	0.3172206342872577	0.0	0.0	0.5705146831225217	A>B	phoneDialog402-phoneDialog1078-condA
15	0.3045547950507524	0.29814239699997197	0.0	0.0	0.495768888112057	B>A	phoneDialog402-phoneDialog1078-condA
16	0.0	0.0	0.0	0.0	0.34120119866592513	A>B	phoneDialog402-phoneDialog1078-condA
17	0.0	0.0	0.0	0.0	0.32910675634255926	B>A	phoneDialog402-phoneDialog1078-condA
18	0.0	0.0	0.0	0.0	0.3050693881630099	A>B	phoneDialog402-phoneDialog1078-condA
19	0.125	0.11952286093343938	0.0	0.0	0.3593859341889639	B>A	phoneDialog402-phoneDialog1078-condA
20	0.0	0.0	0.0	0.0	0.27082478151356637	A>B	phoneDialog402-phoneDialog1078-condA
21	0.0	0.12126781251816648	0.0	0.0	0.26358497168479433	B>A	phoneDialog402-phoneDialog1078-condA
22	0.0	0.12126781251816648	0.0	0.0	0.26358497168479433	A>B	phoneDialog402-phoneDialog1078-condA
23	0.0	0.0	0.0	0.0	0.03438162284654411	B>A	phoneDialog402-phoneDialog1078-condA
24	0.0	0.22360679774997896	0.0	0.0	0.1596185062250156	A>B	phoneDialog402-phoneDialog1078-condA
0	0.0	0.0	0.0	0.0	0.3053330461459103	A>B	phoneDialog856-phoneDialog895-condA
1	0.0	0.0	0.0	0.0	0.07600890973615293	B>A	phoneDialog856-phoneDialog895-condA
2	0.0	0.0	0.0	0.0	0.03291590737573524	A>B	phoneDialog856-phoneDialog895-condA
3	0.31622776601683794	0.31622776601683794	0.0	0.0	0.30190906810499474	B>A	phoneDialog856-phoneDialog895-condA
4	0.058722021951470346	0.0	0.0	0.0	0.39733689298390207	A>B	phoneDialog856-phoneDialog895-condA
5	0.31869640430842994	0.4120816918460671	0.054923503638108974	0.054923503638108974	0.6800643248707011	B>A	phoneDialog856-phoneDialog895-condA
6	0.2088931871468374	0.2998334720937463	0.0	0.0	0.6085579029772903	A>B	phoneDialog856-phoneDialog895-condA
7	0.40083594657533594	0.5741148344514839	0.022821773229381916	0.044946657497549475	0.6472577634399579	B>A	phoneDialog856-phoneDialog895-condA
8	0.5433508309766467	0.6982565352753429	0.05137468353292415	0.0809444658516353	0.7563218044418354	A>B	phoneDialog856-phoneDialog895-condA
9	0.2065591117977289	0.3345748025591029	0.0	0.0	0.43053178787066915	B>A	phoneDialog856-phoneDialog895-condA
10	0.08728715609439694	0.12097167578182677	0.0	0.0	0.4253495303810484	A>B	phoneDialog856-phoneDialog895-condA
11	0.23904572186687872	0.22086305214969307	0.0	0.0	0.34809972250420484	B>A	phoneDialog856-phoneDialog895-condA
12	0.0	0.0	0.0	0.0	0.3424994274681148	A>B	phoneDialog856-phoneDialog895-condA
13	0.115278083540847	0.10862508931871369	0.0	0.0	0.46533240870607817	B>A	phoneDialog856-phoneDialog895-condA
14	0.2734059812161834	0.37785296261499945	0.028988551782622423	0.11595420713048969	0.627819516835758	A>B	phoneDialog856-phoneDialog895-condA
15	0.272474630456533	0.4309458036856673	0.04343722427630693	0.04343722427630693	0.6429433997622893	B>A	phoneDialog856-phoneDialog895-condA
16	0.0	0.0	0.0	0.0	0.3679174780028278	A>B	phoneDialog856-phoneDialog895-condA
17	0.0	0.0	0.0	0.0	0.31647006116026577	B>A	phoneDialog856-phoneDialog895-condA
18	0.1025978352085154	0.0	0.0	0.0	0.4350103908801026	A>B	phoneDialog856-phoneDialog895-condA
19	0.16222142113076252	0.0	0.0	0.0	0.34433813993536644	B>A	phoneDialog856-phoneDialog895-condA
20	0.10660035817780521	0.10425720702853737	0.0	0.0	0.4588108356593781	A>B	phoneDialog856-phoneDialog895-condA
21	0.0	0.0659380473395787	0.0	0.0	0.5356800758428045	B>A	phoneDialog856-phoneDialog895-condA
22	0.07559289460184544	0.14322297480788657	0.0	0.0	0.5191684215949864	A>B	phoneDialog856-phoneDialog895-condA
23	0.048795003647426664	0.12009611535381534	0.0	0.0	0.5640205043274525	B>A	phoneDialog856-phoneDialog895-condA
24	0.0	0.0	0.0	0.0	0.33928396400800176	A>B	phoneDialog856-phoneDialog895-condA
0	0.06388765649999399	0.0	0.0	0.0	0.4397007204368646	A>B	phoneDialog1094-phoneDialog771-condA
1	0.0	0.0	0.0	0.0	0.35165290353618994	B>A	phoneDialog1094-phoneDialog771-condA
2	0.0	0.0	0.0	0.0	0.342453609249745	A>B	phoneDialog1094-phoneDialog771-condA
3	0.0	0.0	0.0	0.0	0.2526801411422557	B>A	phoneDialog1094-phoneDialog771-condA
4	0.0	0.0	0.0	0.0	0.24994652111924054	A>B	phoneDialog1094-phoneDialog771-condA
5	0.07856742013183861	0.13801311186847084	0.0	0.0	0.3872365767702348	B>A	phoneDialog1094-phoneDialog771-condA
6	0.07647191129018727	0.10502100630210075	0.0	0.0	0.45959156599884565	A>B	phoneDialog1094-phoneDialog771-condA
7	0.2073221072156823	0.3253956867279842	0.0	0.0	0.5540993244221346	B>A	phoneDialog1094-phoneDialog771-condA
8	0.14142135623730948	0.14142135623730948	0.0	0.0	0.24753509928802364	A>B	phoneDialog1094-phoneDialog771-condA
9	0.18257418583505536	0.0	0.0	0.0	0.2951570821984184	B>A	phoneDialog1094-phoneDialog771-condA
10	0.08247860988423225	0.31722063428725766	0.0	0.0	0.5848462585818157	A>B	phoneDialog1094-phoneDialog771-condA
11	0.07142857142857142	0.0686802819743445	0.09053574604251853	0.09053574604251853	0.33274148084883814	B>A	phoneDialog1094-phoneDialog771-condA
12	0.0	0.0	0.0	0.0	0.2952057626623392	A>B	phoneDialog1094-phoneDialog771-condA
13	0.0	0.0	0.0	0.0	0.2952057626623392	B>A	phoneDialog1094-phoneDialog771-condA
14	0.0	0.0	0.0	0.0	0.2506457010120513	A>B	phoneDialog1094-phoneDialog771-condA
15	0.0	0.0	0.0	0.0	0.18620944580082266	B>A	phoneDialog1094-phoneDialog771-condA
16	0.06509445549041193	0.1846372364689991	0.0	0.0	0.43638315902841285	A>B	phoneDialog1094-phoneDialog771-condA
17	0.2845873935923366	0.3533432548299298	0.041820224876317806	0.041820224876317806	0.6427778669667885	B>A	phoneDialog1094-phoneDialog771-condA
18	0.4085722970945974	0.5140707780362284	0.0	0.011053942207134546	0.6637559900271172	A>B	phoneDialog1094-phoneDialog771-condA
0	0.31900813481115786	0.4001250586242843	0.0	0.0	0.5547925644485172	A>B	phoneDialog478-phoneDialog1065-condA
1	0.49812029409784153	0.4660413824283704	0.0	0.0	0.5952877872638596	B>A	phoneDialog478-phoneDialog1065-condA
2	0.4796754064731913	0.5587066879428357	0.024499797877501263	0.024296476537493127	0.6564231842706558	A>B	phoneDialog478-phoneDialog1065-condA
3	0.047036043419179864	0.0	0.0	0.0		B>A	phoneDialog478-phoneDialog1065-condA
4	0.0	0.0	0.0	0.0		A>B	phoneDialog478-phoneDialog1065-condA
5	0.0	0.0	0.0	0.0	0.26066730488660306	B>A	phoneDialog478-phoneDialog1065-condA
6	0.17541160386140586	0.14569287935358963	0.0	0.0	0.498390825528499	A>B	phoneDialog478-phoneDialog1065-condA
7	0.24862257904942345	0.207669652660466	0.0	0.0	0.6823309693078896	B>A	phoneDialog478-phoneDialog1065-condA
8	0.17928429140015903	0.0629940788348712	0.0	0.0	0.45414874765078217	A>B	phoneDialog478-phoneDialog1065-condA
9	0.24618298195866545	0.2407717061715384	0.0	0.0	0.3535871945604574	B>A	phoneDialog478-phoneDialog1065-condA
10	0.23210354127426377	0.363858850143906	0.0	0.023918243661746996	0.6122581656081395	A>B	phoneDialog478-phoneDialog1065-condA
11	0.24873416908154555	0.24534987303147357	0.0	0.0	0.6075620353383494	B>A	phoneDialog478-phoneDialog1065-condA
12	0.20374248554268207	0.23403777089316277	0.0	0.0	0.6828577735847923	A>B	phoneDialog478-phoneDialog1065-condA
13	0.2115392598254248	0.23142274165614868	0.040655781409087086	0.08131156281817417	0.29516859235436255	B>A	phoneDialog478-phoneDialog1065-condA
14	0.18257418583505536	0.18257418583505536	0.0	0.0	0.2964731403457612	A>B	phoneDialog478-phoneDialog1065-condA
15	0.0	0.10540925533894598	0.0	0.0	0.43563238340980837	B>A	phoneDialog478-phoneDialog1065-condA
16	0.0	0.0	0.0	0.0	0.24627865562393714	A>B	phoneDialog478-phoneDialog1065-condA
17	0.23249527748763857	0.3234983196103152	0.0	0.0	0.23635302010217107	B>A	phoneDialog478-phoneDialog1065-condA
18	0.3017257145618856	0.3327791628198609	0.1165103456070926	0.1165103456070926	0.5989344389354708	A>B	phoneDialog478-phoneDialog1065-condA
19	0.25633116360965363	0.3896748039928436	0.0	0.0	0.7000079431929055	B>A	phoneDialog478-phoneDialog1065-condA
20	0.41503026695528605	0.4996292014234688	0.039894181395195565	0.0638306902323129	0.699888371951098	A>B	phoneDialog478-phoneDialog1065-condA
21	0.35478743759344955	0.4181210050035454	0.10855649121315493	0.10855649121315493	0.601195631270521	B>A	phoneDialog478-phoneDialog1065-condA
22	0.1928473039599675	0.1928473039599675	0.0	0.0	0.5268883130594413	A>B	phoneDialog478-phoneDialog1065-condA
23	0.23986954644045835	0.2528902694294366	0.0	0.03329635791060134	0.6443240304121358	B>A	phoneDialog478-phoneDialog1065-condA
24	0.605307518364102	0.720369778495619	0.014433756729740642	0.02804963567266072	0.7729394977443711	A>B	phoneDialog478-phoneDialog1065-condA
0	0.0	0.04517539514526256	0.0	0.0	0.6255053231926491	A>B	phoneDialog624-phoneDialog20-condA
1	0.0	0.0	0.0	0.0		B>A	phoneDialog624-phoneDialog20-condA
2	0.0	0.0	0.0	0.0		A>B	phoneDialog624-phoneDialog20-condA
3	0.08006407690254357	0.07293249574894728	0.0	0.0	0.25490204344670797	B>A	phoneDialog624-phoneDialog20-condA
4	0.0	0.0	0.0	0.0	0.16855486830538613	A>B	phoneDialog624-phoneDialog20-condA
5	0.0	0.28284271247461895	0.0	0.0	0.24136788901285422	B>A	phoneDialog624-phoneDialog20-condA
6	0.09534625892455921	0.11180339887498948	0.0	0.0	0.29416658141551166	A>B	phoneDialog624-phoneDialog20-condA
7	0.2545711701038922	0.29686612538798984	0.0	0.0	0.6711762741965119	B>A	phoneDialog624-phoneDialog20-condA
8	0.3827008348720566	0.4918033180013351	0.0	0.0	0.7107739182401858	A>B	phoneDialog624-phoneDialog20-condA
9	0.30406056993414854	0.42644538935612	0.0	0.04588314677411236	0.709270368539935	B>A	phoneDialog624-phoneDialog20-condA
10	0.5125	0.6203867544410588	0.08763841367493648	0.12139539573337682	0.7627227359430538	A>B	phoneDialog624-phoneDialog20-condA
11	0.23717082451262844	0.3471825374147068	0.0	0.0	0.5162925158538657	B>A	phoneDialog624-phoneDialog20-condA
12	0.057353933467640436	0.125	0.0	0.0	0.4037942276357047	A>B	phoneDialog624-phoneDialog20-condA
13	0.35573886713112407	0.47535411901185676	0.0	0.015370070720163592	0.5349666259496054	B>A	phoneDialog624-phoneDialog20-condA
14	0.5199001887447218	0.5108451901358101	0.013941429613550474	0.027657993788167412	0.6623036932861508	A>B	phoneDialog624-phoneDialog20-condA
15	0.16208817969462158	0.11616046389935497	0.0	0.0	0.4970265423901037	B>A	phoneDialog624-phoneDialog20-condA
16	0.0	0.0	0.0	0.0	0.23601437083692434	A>B	phoneDialog624-phoneDialog20-condA
0	0.13900960937138318	0.3263569759322527	0.06415002990995841	0.1856953381770519	0.23006722404994473	A>B	phoneDialog982-phoneDialog1090-condA
1	0.2710410824318283	0.5098499285104608	0.0	0.09589266029707683	0.27993054274809637	B>A	phoneDialog982-phoneDialog1090-condA
2	0.0	0.0	0.0	0.0	0.278474926470779	A>B	phoneDialog982-phoneDialog1090-condA
3	0.0	0.0	0.0	0.0	0.38690994703373294	B>A	phoneDialog982-phoneDialog1090-condA
4	0.4778248747452424	0.4498677054212187	0.07868894753646336	0.07453559924999299	0.5363345214294558	A>B	phoneDialog982-phoneDialog1090-condA
5	0.27975144247209416	0.25724787771376323	0.06622661785325219	0.06454972243679027	0.5331740989006962	B>A	phoneDialog982-phoneDialog1090-condA
6	0.1421338109037403	0.06537204504606135	0.0	0.0	0.5416225395401116	A>B	phoneDialog982-phoneDialog1090-condA
7	0.08058229640253803	0.14824986333222023	0.0	0.0	0.49747681746110195	B>A	phoneDialog982-phoneDialog1090-condA
8	0.0	0.1889822365046136	0.0	0.0	0.26216420163138754	A>B	phoneDialog982-phoneDialog1090-condA
9	0.0	0.0	0.0	0.0	0.3418521779433108	B>A	phoneDialog982-phoneDialog1090-condA
10	0.0	0.14142135623730948	0.0	0.08838834764831843	0.6006650140005562	A>B	phoneDialog982-phoneDialog1090-condA
11	0.0	0.15811388300841897	0.0	0.17677669529663687	0.2541953739474252	B>A	phoneDialog982-phoneDialog1090-condA
12	0.0	0.0	0.20412414523193148	0.20412414523193148	0.2911179155196234	A>B	phoneDialog982-phoneDialog1090-condA
13	0.0	0.0	0.20412414523193148	0.20412414523193148	0.2911179155196234	B>A	phoneDialog982-phoneDialog1090-condA
14	0.9999999999999998	0.9999999999999998	0.4999999999999999	0.4999999999999999	0.31904170208519134	A>B	phoneDialog982-phoneDialog1090-condA
15	0.0	0.0	0.0	0.0	0.06029759994921835	B>A	phoneDialog982-phoneDialog1090-condA
16	0.0	0.0	0.0	0.0	0.10030529167000601	A>B	phoneDialog982-phoneDialog1090-condA
17	0.0	0.34050261230349943	0.0	0.0	0.29006477436360245	B>A	phoneDialog982-phoneDialog1090-condA
18	0.15536386656646634	0.10640706634484358	0.0	0.0	0.6536668592345832	A>B	phoneDialog982-phoneDialog1090-condA
19	0.07207499701564471	0.06454972243679027	0.0	0.0	0.4550908267785547	B>A	phoneDialog982-phoneDialog1090-condA
20	0.40451991747794525	0.3872983346207417	0.0	0.0	0.2670801820290267	A>B	phoneDialog982-phoneDialog1090-condA
21	0.0	0.0	0.0	0.0	0.4302720734449591	B>A	phoneDialog982-phoneDialog1090-condA
22	0.0	0.08111071056538126	0.0	0.21081851067789195	0.14013042865905734	A>B	phoneDialog982-phoneDialog1090-condA
23	0.40824829046386296	0.0	0.0	0.0	0.256195542292168	B>A	phoneDialog982-phoneDialog1090-condA
24	0.0	0.1414213562373095	0.0	0.0	0.39430191389799363	A>B	phoneDialog982-phoneDialog1090-condA
25	0.26943012562182533	0.4310527248642598	0.0	0.0	0.46095969339725495	B>A	phoneDialog982-phoneDialog1090-condA
26	0.19245008972987526	0.1796053020267749	0.06085806194501846	0.06085806194501846	0.3923440142187815	A>B	phoneDialog982-phoneDialog1090-condA
27	0.21427478217774168	0.1860521018838127	0.12487810821089251	0.12487810821089251	0.49074975082519556	B>A	phoneDialog982-phoneDialog1090-condA
28	0.08624393618641034	0.11094003924504582	0.0	0.04188539082916955	0.21111047024431828	A>B	phoneDialog982-phoneDialog1090-condA
29	0.0	0.0	0.0	0.0	0.1779087875293689	B>A	phoneDialog982-phoneDialog1090-condA
30	0.21320071635561041	0.22360679774997896	0.125	0.125	0.5552195289152264	A>B	phoneDialog982-phoneDialog1090-condA
31	0.33166247903553997	0.44038550605054416	0.0	0.0	0.46399384462621285	B>A	phoneDialog982-phoneDialog1090-condA
32	0.16329931618554522	0.1421338109037403	0.06666666666666667	0.06666666666666667	0.26406005974490765	A>B	phoneDialog982-phoneDialog1090-condA
33	0.0	0.0	0.0	0.0	0.17370637552820944	B>A	phoneDialog982-phoneDialog1090-condA
34	0.2581988897471611	0.24253562503633297	0.23570226039551587	0.23570226039551587		A>B	phoneDialog982-phoneDialog1090-condA
35	0.0	0.0	0.0	0.0		B>A	phoneDialog982-phoneDialog1090-condA
36	0.29306922484653225	0.2878197989826109	0.0	0.0	0.707603222690104	A>B	phoneDialog982-phoneDialog1090-condA
37	0.12384435115451749	0.05128205128205128	0.0	0.0	0.46507475622087613	B>A	phoneDialog982-phoneDialog1090-condA
38	0.1978141420187361	0.2	0.0	0.0	0.40370790157422065	A>B	phoneDialog982-phoneDialog1090-condA
39	0.0	0.0	0.0	0.0	0.41319807443271783	B>A	phoneDialog982-phoneDialog1090-condA
40	0.0	0.0	0.0	0.0	0.367965752989162	A>B	phoneDialog982-phoneDialog1090-condA
41	0.16666666666666666	0.3779644730092272	0.0	0.0	0.4524674895049572	B>A	phoneDialog982-phoneDialog1090-condA
42	0.0802572353905128	0.17342199390482396	0.0	0.0	0.5055527702258242	A>B	phoneDialog982-phoneDialog1090-condA
43	0.13900960937138318	0.16556654463313047	0.0	0.0	0.52376651749624	B>A	phoneDialog982-phoneDialog1090-condA
44	0.43328912241312095	0.3424150435005797	0.0	0.0	0.6415019454295459	A>B	phoneDialog982-phoneDialog1090-condA
45	0.2865341275306264	0.43229281327817626	0.03742405942825599	0.036711154910717615	0.6910496308647408	B>A	phoneDialog982-phoneDialog1090-condA
46	0.3380617018914066	0.35714285714285715	0.0	0.0	0.48821889811050545	A>B	phoneDialog982-phoneDialog1090-condA
47	0.0	0.0	0.0	0.0	0.3138966123497353	B>A	phoneDialog982-phoneDialog1090-condA
48	0.31622776601683794	0.0	0.0	0.0	0.22341973454302155	A>B	phoneDialog982-phoneDialog1090-condA
49	0.14907119849998599	0.0	0.0	0.0	0.3984339104673622	B>A	phoneDialog982-phoneDialog1090-condA
50	0.0	0.0	0.0	0.0		A>B	phoneDialog982-phoneDialog1090-condA
0	0.0	0.0	0.0	0.0	0.42314216829986395	A>B	phoneDialog1002-phoneDialog29-condA
1	0.5720053941530366	0.6518144922851449	0.10008009612817947	0.11886432776254911	0.6250197400657969	B>A	phoneDialog1002-phoneDialog29-condA
2	0.44194173824159216	0.5285941398709244	0.0	0.0	0.5589181124476114	A>B	phoneDialog1002-phoneDialog29-condA
3	0.2777777777777778	0.3785166493051126	0.0	0.0	0.3962291557257912	B>A	phoneDialog1002-phoneDialog29-condA
4	0.3501504876259268	0.2721655269759087	0.0	0.0	0.4624311699648165	A>B	phoneDialog1002-phoneDialog29-condA
5	0.25560859370538297	0.2581988897471611	0.0	0.0	0.5970835406140202	B>A	phoneDialog1002-phoneDialog29-condA
6	0.18731716231633883	0.18257418583505536	0.0	0.0	0.4169866170194577	A>B	phoneDialog1002-phoneDialog29-condA
0	0.2182178902359924	0.24253562503633297	0.0	0.0	0.2841709008850679	A>B	phoneDialog572-phoneDialog592-condA
1	0.25	0.40201512610368484	0.0	0.0	0.4060829341353258	B>A	phoneDialog572-phoneDialog592-condA
2	0.37620579089302875	0.6291601408218773	0.01887128390240993	0.017568209223157664	0.6712391479100058	A>B	phoneDialog572-phoneDialog592-condA
3	0.036297700432031385	0.18148850216015694	0.0	0.0	0.44684130430097	B>A	phoneDialog572-phoneDialog592-condA
4	0.0	0.0	0.0	0.0	0.1888637832038793	A>B	phoneDialog572-phoneDialog592-condA
5	0.0	0.0	0.0	0.0	0.34526918548671914	B>A	phoneDialog572-phoneDialog592-condA
6	0.3024291894545669	0.3865006029094686	0.06532553344640134	0.06532553344640134	0.5983497761336933	A>B	phoneDialog572-phoneDialog592-condA
7	0.0	0.06804138174397717	0.0	0.0	0.35781499148182694	B>A	phoneDialog572-phoneDialog592-condA
8	0.07856742013183861	0.14907119849998599	0.0	0.0	0.3525554406597876	A>B	phoneDialog572-phoneDialog592-condA
9	0.1111111111111111	0.10540925533894598	0.0	0.0	0.541232604424475	B>A	phoneDialog572-phoneDialog592-condA
10	0.10862508931871369	0.2678945632789157	0.0	0.0	0.6230124946315252	A>B	phoneDialog572-phoneDialog592-condA
11	0.0	0.0	0.0	0.0	0.4783580435104866	B>A	phoneDialog572-phoneDialog592-condA
12	0.0	0.0	0.0	0.0	0.3821854111081664	A>B	phoneDialog572-phoneDialog592-condA
13	0.0	0.0	0.0	0.0	0.3821854111081664	B>A	phoneDialog572-phoneDialog592-condA
14	0.0	0.0	0.0	0.0	0.4087014836887479	A>B	phoneDialog572-phoneDialog592-condA
15	0.2631174057921088	0.32605565837568895	0.0	0.0	0.6148354909986401	B>A	phoneDialog572-phoneDialog592-condA
16	0.35754847096709713	0.43681046537811774	0.05263157894736843	0.05263157894736843	0.6147270657819349	A>B	phoneDialog572-phoneDialog592-condA
17	0.4377064334118014	0.4912333054952682	0.03650267163704923	0.07038153430777869	0.653510591425649	B>A	phoneDialog572-phoneDialog592-condA
18	0.26381855522954645	0.3666580199581741	0.015034619483106592	0.04348282767393363	0.692389580391151	A>B	phoneDialog572-phoneDialog592-condA
19	0.18107149208503706	0.086386842558136	0.0	0.0	0.47881552410203776	B>A	phoneDialog572-phoneDialog592-condA
20	0.09712858623572641	0.09712858623572641	0.0	0.0	0.32336430096807667	A>B	phoneDialog572-phoneDialog592-condA
21	0.3732725086950016	0.45336513297525605	0.016286558549611408	0.016286558549611408	0.4020992014363949	B>A	phoneDialog572-phoneDialog592-condA
22	0.21969401455243584	0.22507456830317185	0.0	0.0	0.42538294448795344	A>B	phoneDialog572-phoneDialog592-condA
23	0.0	0.0	0.0	0.0	0.3075537371414725	B>A	phoneDialog572-phoneDialog592-condA
24	0.2581988897471611	0.22941573387056174	0.0	0.0	0.4046989414338029	A>B	phoneDialog572-phoneDialog592-condA
25	0.447213595499958	0.5298129428260175	0.0	0.0	0.45026697001463334	B>A	phoneDialog572-phoneDialog592-condA
26	0.23570226039551587	0.23570226039551587	0.0	0.0	0.30991678254002186	A>B	phoneDialog572-phoneDialog592-condA
27	0.0	0.0	0.0	0.0	0.5339350721228514	B>A	phoneDialog572-phoneDialog592-condA
28	0.0	0.0575435337648436	0.0	0.0	0.5685758164063593	A>B	phoneDialog572-phoneDialog592-condA
29	0.3208444739598739	0.4367247151481034	0.0	0.0	0.4508698310472299	B>A	phoneDialog572-phoneDialog592-condA
30	0.0	0.0	0.0	0.0	0.05177865350763	A>B	phoneDialog572-phoneDialog592-condA
31	0.26111648393354675	0.24743582965269675	0.0	0.0	0.216001136142288	B>A	phoneDialog572-phoneDialog592-condA
32	0.47193990372426947	0.5201040312104036	0.0	0.0	0.5584884565055385	A>B	phoneDialog572-phoneDialog592-condA
33	0.26703560975577234	0.47061038218615964	0.0	0.0	0.5254440170769902	B>A	phoneDialog572-phoneDialog592-condA
34	0.42039069323212075	0.41013571749546957	0.11511040623967053	0.10895024111382082	0.7125351857663783	A>B	phoneDialog572-phoneDialog592-condA
35	0.3055239064129045	0.4375534155425957	0.0	0.0	0.657584190105995	B>A	phoneDialog572-phoneDialog592-condA
36	0.3597752107180135	0.473665466715671	0.07776157913597391	0.07636035483212125	0.6567943038361453	A>B	phoneDialog572-phoneDialog592-condA
37	0.06324555320336758	0.31008683647302115	0.0	0.0	0.6136325768814846	B>A	phoneDialog572-phoneDialog592-condA
38	0.06722926454528143	0.25298221281347033	0.0	0.0	0.5987485012918768	A>B	phoneDialog572-phoneDialog592-condA
0	0.41242950741068535	0.45058597242935405	0.01592324388246205	0.04736317334630045	0.6628565796090924	A>B	phoneDialog659-phoneDialog464-condA
1	0.5585723218563428	0.527619676919712	0.043173289177634556	0.04280585024726951	0.663502040199647	B>A	phoneDialog659-phoneDialog464-condA
2	0.0	0.0	0.0	0.0	0.5381347809600413	A>B	phoneDialog659-phoneDialog464-condA
3	0.0	0.11547005383792514	0.0	0.0	0.31862001672569995	B>A	phoneDialog659-phoneDialog464-condA
4	0.0	0.0	0.0	0.0	0.2480365461984586	A>B	phoneDialog659-phoneDialog464-condA
5	0.0	0.20412414523193148	0.0	0.0	0.27067343465452587	B>A	phoneDialog659-phoneDialog464-condA
6	0.0	0.0	0.0	0.0	0.32322790221370246	A>B	phoneDialog659-phoneDialog464-condA
7	0.16816819849907813	0.20869967789998034	0.0	0.0	0.44766233899203334	B>A	phoneDialog659-phoneDialog464-condA
8	0.12862393885688161	0.18257418583505533	0.1267731382092775	0.1267731382092775	0.44463173633392206	A>B	phoneDialog659-phoneDialog464-condA
9	0.4166666666666667	0.5656854249492379	0.0	0.0	0.3360425891849257	B>A	phoneDialog659-phoneDialog464-condA
10	0.07856742013183861	0.14907119849998599	0.0	0.0	0.3056556549792441	A>B	phoneDialog659-phoneDialog464-condA
11	0.0	0.17407765595569785	0.0	0.0	0.26051478608891854	B>A	phoneDialog659-phoneDialog464-condA
12	0.0	0.12309149097933272	0.0	0.0	0.10260255158136578	A>B	phoneDialog659-phoneDialog464-condA
0	0.17712297710801905	0.2300894966542111	0.0450377349111045	0.0450377349111045	0.6546343003402817	A>B	phoneDialog1023-phoneDialog353-condA
1	0.2760262237369417	0.27116307227332015	0.0	0.0	0.5633165302817804	B>A	phoneDialog1023-phoneDialog353-condA
2	0.3006688971514774	0.3444233600968322	0.0	0.03857583749052298	0.29078758066984167	A>B	phoneDialog1023-phoneDialog353-condA
3	0.15990053726670783	0.09128709291752768	0.0	0.0	0.18425517104900901	B>A	phoneDialog1023-phoneDialog353-condA
4	0.0	0.0	0.0	0.0	0.38199552968264383	A>B	phoneDialog1023-phoneDialog353-condA
5	0.0	0.02765006318046655	0.0	0.0	0.38406296958746156	B>A	phoneDialog1023-phoneDialog353-condA
6	0.0	0.0	0.0	0.0	0.38498686359724865	A>B	phoneDialog1023-phoneDialog353-condA
7	0.0	0.0	0.0	0.0	0.45390230694378597	B>A	phoneDialog1023-phoneDialog353-condA
8	0.0	0.10232890201933016	0.0	0.0	0.2973005917731495	A>B	phoneDialog1023-phoneDialog353-condA
9	0.10783277320343841	0.09534625892455924	0.09365858115816939	0.09365858115816939	0.12413979580479562	B>A	phoneDialog1023-phoneDialog353-condA
10	0.0	0.0	0.0	0.0	0.25609044880386644	A>B	phoneDialog1023-phoneDialog353-condA
11	0.0	0.0	0.0	0.0	0.35040666845330715	B>A	phoneDialog1023-phoneDialog353-condA
12	0.03651483716701107	0.0	0.0	0.0	0.3097277113101258	A>B	phoneDialog1023-phoneDialog353-condA
13	0.0	0.0	0.0	0.0		B>A	phoneDialog1023-phoneDialog353-condA
14	0.0	0.0	0.0	0.0		A>B	phoneDialog1023-phoneDialog353-condA
0	0.0	0.0	0.0	0.0	0.07252549472642855	A>B	phoneDialog222-phoneDialog723-condA
1	0.03129587719622029	0.05636598887755415	0.0	0.0	0.5067094563875109	B>A	phoneDialog222-phoneDialog723-condA
